604	0
605	0
606	1
607	1
608	0
609	1
610	1
611	1
612	1
613	1
614	0
615	0
616	1
617	0
618	0
619	1
620	0
621	1
622	1
623	1
624	0
625	1
626	1
627	1
628	1
629	1
630	1
631	1
632	1
633	1
634	0
635	1
636	0
637	0
638	1
639	1
640	1
641	0
642	1
643	1
644	0
645	1
646	1
647	1
648	1
649	1
650	1
651	0
652	0
653	1
654	0
655	0
656	0
657	1
658	1
659	1
660	1
661	1
662	0
663	1
664	1
665	1
666	0
667	0
668	1
669	1
670	1
671	1
672	1
673	0
674	1
675	0
676	1
677	0
678	0
679	1
680	1
681	1
682	1
683	1
684	1
685	1
686	1
687	1
688	1
689	1
690	1
691	1
692	1
693	1
694	1
695	1
696	0
697	1
698	1
699	1
700	1
701	1
702	0
703	1
704	0
705	1
706	0
707	1
708	1
709	0
710	0
711	0
712	1
713	1
714	1
715	1
716	1
717	1
718	1
719	1
720	1
721	0
722	1
723	1
724	0
725	0
726	1
727	1
728	1
729	0
730	1
731	1
732	1
733	0
734	0
735	1
736	1
737	0
738	1
739	0
740	0
741	1
742	1
743	1
744	1
745	1
746	1
747	1
748	0
749	1
750	1
751	1
752	0
753	0
754	1
755	1
756	1
757	1
758	1
759	1
760	1
761	1
762	1
763	1
764	1
765	1
766	0
767	1
768	0
769	0
770	1
771	0
772	1
773	1
774	1
775	0
776	0
777	1
778	1
779	1
780	1
781	1
782	0
783	1
784	0
785	0
786	1
787	0
788	1
789	1
790	1
791	0
792	1
793	1
794	1
795	0
796	1
797	0
798	0
799	0
800	0
801	1
802	0
803	1
804	1
805	0
806	0
807	1
808	1
809	1
810	1
811	1
812	1
813	1
814	1
815	1
816	1
817	0
818	1
819	1
820	1
821	1
822	1
823	0
824	1
825	0
826	1
827	1
828	1
829	1
830	0
831	0
832	1
833	0
834	0
835	1
836	1
837	1
838	1
839	0
840	0
841	1
842	1
843	1
844	1
845	0
846	1
847	1
848	0
849	1
850	1
851	0
852	1
853	0
854	0
855	0
856	1
857	1
858	0
859	1
860	1
861	0
862	0
863	1
864	1
865	0
866	1
867	1
868	1
869	1
870	1
871	1
872	1
873	1
874	1
875	1
876	0
877	0
878	1
879	1
880	1
881	0
882	1
883	1
884	1
885	1
886	1
887	0
888	0
889	0
890	1
891	0
892	0
893	1
894	1
895	1
896	1
897	1
898	0
899	0
900	0
901	1
902	1
903	1
904	1
905	1
906	1
907	1
908	1
909	1
910	1
911	1
912	0
913	1
914	0
915	1
916	1
917	1
918	1
919	1
920	1
921	0
922	1
923	1
924	1
925	1
926	1
927	0
928	1
929	1
930	1
931	1
932	0
933	1
934	1
935	0
936	0
937	1
938	1
939	0
940	1
941	1
942	1
943	1
944	1
945	1
946	1
947	0
948	1
949	0
950	0
951	0
952	1
953	0
954	1
955	1
956	1
957	1
958	1
959	1
960	0
961	1
962	1
963	0
964	1
965	1
966	1
967	0
968	1
969	1
970	0
971	1
972	0
973	1
974	0
975	1
976	0
977	0
978	1
979	1
980	1
981	1
982	0
983	0
984	1
985	1
986	1
987	1
988	0
989	1
990	0
991	0
992	0
993	1
994	0
995	1
996	1
997	1
998	1
999	1
1000	0
1001	0
1002	1
1003	0
1004	1
1005	1
1006	1
1007	0
1008	1
1009	1
1010	1
1011	1
1012	1
1013	0
1014	0
1015	1
1016	1
1017	1
1018	1
1019	0
1020	1
1021	0
1022	1
1023	0
1024	0
1025	1
1026	0
1027	1
1028	1
1029	1
1030	1
1031	0
1032	1
1033	1
1034	1
1035	1
1036	1
1037	1
1038	1
1039	1
1040	1
1041	1
1042	1
1043	1
1044	1
1045	1
1046	1
1047	1
1048	0
1049	1
1050	0
1051	0
1052	1
1053	0
1054	1
1055	1
1056	1
1057	1
1058	1
1059	1
1060	1
1061	1
1062	1
1063	1
1064	0
1065	0
1066	1
1067	1
1068	1
1069	0
1070	1
1071	1
1072	1
1073	0
1074	1
1075	1
1076	1
1077	0
1078	0
1079	1
1080	1
1081	0
1082	0
1083	0
1084	1
1085	0
1086	1
1087	0
1088	1
1089	0
1090	1
1091	1
1092	0
1093	0
1094	0
1095	1
1096	0
1097	1
1098	1
1099	1
1100	1
1101	0
1102	0
1103	1
1104	1
1105	0
1106	0
1107	1
1108	0
1109	1
1110	1
1111	1
1112	1
1113	0
1114	1
1115	1
1116	1
1117	1
1118	0
1119	1
1120	0
1121	1
1122	1
1123	1
1124	1
1125	1
1126	0
1127	1
1128	1
1129	1
1130	1
1131	0
1132	1
1133	0
1134	1
1135	1
1136	0
1137	0
1138	1
1139	1
1140	1
1141	1
1142	1
1143	1
1144	0
1145	1
1146	1
1147	1
1148	1
1149	0
1150	1
1151	1
1152	1
1153	1
1154	1
1155	1
1156	1
1157	1
1158	0
1159	1
1160	1
1161	1
1162	0
1163	1
1164	0
1165	1
1166	1
1167	1
1168	1
1169	1
1170	1
1171	0
1172	1
1173	0
1174	1
1175	1
1176	1
1177	1
1178	1
1179	1
1180	1
1181	1
1182	1
1183	1
1184	1
1185	1
1186	1
1187	0
1188	1
1189	1
1190	0
1191	0
1192	1
1193	1
1194	0
1195	0
1196	1
1197	0
1198	1
1199	1
1200	1
1201	1
1202	1
1203	0
1204	1
1205	1
1206	1
1207	1
1208	1
1209	1
1210	1
1211	0
1212	1
1213	0
1214	1
1215	1
1216	1
1217	0
1218	0
1219	1
1220	1
1221	1
1222	1
1223	1
1224	0
1225	1
1226	0
1227	0
1228	1
1229	1
1230	0
1231	1
1232	1
1233	1
1234	1
1235	0
1236	1
1237	1
1238	1
1239	1
1240	1
1241	1
1242	1
1243	1
1244	1
1245	1
1246	0
1247	1
1248	1
1249	1
1250	1
1251	0
1252	1
1253	1
1254	1
1255	1
1256	1
1257	0
1258	0
1259	1
1260	0
1261	1
1262	1
1263	1
1264	1
1265	0
1266	1
1267	0
1268	1
1269	0
1270	1
1271	0
1272	1
1273	1
1274	1
1275	1
1276	1
1277	1
1278	0
1279	1
1280	1
1281	1
1282	0
1283	0
1284	1
1285	1
1286	1
1287	1
1288	1
1289	0
1290	1
1291	1
1292	1
1293	1
1294	0
1295	1
1296	0
1297	1
1298	1
1299	0
1300	1
1301	0
1302	1
1303	1
1304	1
1305	1
1306	0
1307	1
1308	0
1309	1
1310	1
1311	0
1312	1
1313	1
1314	1
1315	1
1316	1
1317	0
1318	1
1319	0
1320	1
1321	1
1322	1
1323	1
1324	0
1325	0
1326	1
1327	0
1328	0
1329	1
1330	1
1331	1
1332	1
1333	0
1334	1
1335	0
1336	1
1337	1
1338	1
1339	0
1340	1
1341	1
1342	1
1343	1
1344	1
1345	1
1346	1
1347	1
1348	1
1349	1
1350	1
1351	1
1352	1
1353	1
1354	0
1355	1
1356	1
1357	0
1358	1
1359	1
1360	0
1361	0
1362	0
1363	1
1364	0
1365	1
1366	1
1367	1
1368	0
1369	1
1370	1
1371	0
1372	1
1373	1
1374	0
1375	1
1376	0
1377	0
1378	1
1379	1
1380	0
1381	0
1382	1
1383	1
1384	1
1385	1
1386	1
1387	1
1388	1
1389	0
1390	1
1391	1
1392	1
1393	0
1394	0
1395	0
1396	1
1397	1
1398	1
1399	1
1400	1
1401	1
1402	1
1403	1
1404	1
1405	1
1406	1
1407	1
1408	0
1409	0
1410	0
1411	1
1412	1
1413	1
1414	0
1415	1
1416	1
1417	0
1418	1
1419	1
1420	0
1421	1
1422	0
1423	1
1424	1
1425	0
1426	0
1427	1
1428	1
1429	0
1430	0
1431	0
1432	0
1433	1
1434	0
1435	1
1436	0
1437	1
1438	1
1439	1
1440	1
1441	1
1442	0
1443	1
1444	1
1445	1
1446	0
1447	1
1448	1
1449	1
1450	1
1451	1
1452	1
1453	0
1454	0
1455	1
1456	0
1457	1
1458	1
1459	0
1460	0
1461	1
1462	1
1463	0
1464	0
1465	1
1466	1
1467	1
1468	1
1469	0
1470	1
1471	1
1472	1
1473	1
1474	0
1475	1
1476	1
1477	0
1478	1
1479	0
1480	0
1481	1
1482	0
1483	1
1484	1
1485	0
1486	0
1487	1
1488	0
1489	1
1490	0
1491	0
1492	1
1493	1
1494	1
1495	1
1496	0
1497	1
1498	1
1499	1
1500	1
1501	1
1502	0
1503	1
1504	0
1505	1
1506	0
1507	1
1508	1
1509	0
1510	1
1511	1
1512	1
1513	0
1514	1
1515	0
1516	1
1517	1
1518	0
1519	1
1520	1
1521	1
1522	1
1523	1
1524	1
1525	1
1526	0
1527	1
1528	1
1529	1
1530	1
1531	0
1532	1
1533	1
1534	0
1535	1
1536	1
1537	1
1538	1
1539	1
1540	1
1541	0
1542	1
1543	0
1544	1
1545	0
1546	0
1547	1
1548	1
1549	1
1550	1
1551	1
1552	1
1553	0
1554	1
1555	1
1556	1
1557	1
1558	1
1559	1
1560	1
1561	1
1562	0
1563	1
1564	1
1565	0
1566	1
1567	1
1568	1
1569	0
1570	1
1571	0
1572	1
1573	1
1574	1
1575	1
1576	1
1577	0
1578	1
1579	0
1580	0
1581	0
1582	1
1583	1
1584	1
1585	0
1586	1
1587	1
1588	0
1589	0
1590	0
1591	1
1592	0
1593	0
1594	1
1595	0
1596	0
1597	1
1598	1
1599	0
1600	1
1601	1
1602	1
1603	0
1604	1
1605	0
1606	1
1607	1
1608	1
1609	0
1610	0
1611	1
1612	1
1613	1
1614	0
1615	1
1616	1
1617	0
1618	0
1619	1
1620	1
1621	0
1622	1
1623	1
1624	1
1625	1
1626	1
1627	0
1628	1
1629	0
1630	1
1631	1
1632	1
1633	1
1634	1
1635	1
1636	1
1637	0
1638	1
1639	1
1640	1
1641	1
1642	0
1643	1
1644	1
1645	1
1646	1
1647	1
1648	0
1649	1
1650	0
1651	1
1652	0
1653	0
1654	1
1655	1
1656	1
1657	1
1658	1
1659	0
1660	1
1661	1
1662	0
1663	1
1664	1
1665	0
1666	1
1667	1
1668	1
1669	1
1670	1
1671	0
1672	1
1673	0
1674	0
1675	1
1676	1
1677	1
1678	0
1679	0
1680	0
1681	0
1682	0
1683	1
1684	1
1685	1
1686	0
1687	0
1688	1
1689	1
1690	0
1691	1
1692	0
1693	1
1694	1
1695	1
1696	1
1697	0
1698	0
1699	1
1700	1
1701	0
1702	1
1703	1
1704	0
1705	1
1706	1
1707	1
1708	0
1709	1
1710	0
1711	1
1712	0
1713	1
1714	1
1715	0
1716	0
1717	1
1718	1
1719	0
1720	0
1721	1
1722	1
1723	1
1724	1
1725	1
1726	1
1727	0
1728	1
1729	0
1730	1
1731	0
1732	1
1733	1
1734	0
1735	0
1736	1
1737	1
1738	0
1739	1
1740	0
1741	1
1742	1
1743	1
1744	1
1745	1
1746	1
1747	1
1748	1
1749	0
1750	1
1751	0
1752	0
1753	0
1754	1
1755	0
1756	1
1757	0
1758	1
1759	1
1760	1
1761	1
1762	1
1763	1
1764	1
1765	0
1766	1
1767	1
1768	1
1769	1
1770	0
1771	1
1772	0
1773	1
1774	0
1775	1
1776	0
1777	1
1778	1
1779	0
1780	1
1781	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	0
1788	1
1789	1
1790	1
1791	1
1792	0
1793	1
1794	1
1795	1
1796	1
1797	0
1798	0
1799	1
1800	1
1801	0
1802	1
1803	1
1804	0
1805	1
1806	1
1807	1
1808	1
1809	1
1810	1
1811	1
1812	0
1813	0
1814	1
1815	0
1816	0
1817	0
1818	0
1819	1
1820	0
1821	1
1822	1
1823	0
1824	0
1825	0
1826	1
1827	1
1828	0
1829	1
1830	1
1831	1
1832	0
1833	0
1834	1
1835	0
1836	0
1837	0
1838	0
1839	0
1840	1
1841	0
1842	1
1843	1
1844	0
1845	1
1846	0
1847	1
1848	1
1849	1
1850	1
1851	1
1852	1
1853	1
1854	0
1855	1
1856	1
1857	0
1858	1
1859	1
1860	1
1861	0
1862	0
1863	0
1864	0
1865	1
1866	0
1867	0
1868	0
1869	1
1870	0
1871	1
1872	1
1873	1
1874	0
1875	1
1876	0
1877	1
1878	0
1879	1
1880	1
1881	1
1882	0
1883	1
1884	0
1885	0
1886	1
1887	1
1888	0
1889	0
1890	1
1891	0
1892	0
1893	0
1894	1
1895	0
1896	1
1897	0
1898	1
1899	1
1900	0
1901	1
1902	1
1903	0
1904	1
1905	1
1906	0
1907	0
1908	1
1909	1
1910	0
1911	1
1912	1
1913	0
1914	1
1915	0
1916	1
1917	1
1918	0
1919	1
1920	1
1921	0
1922	1
1923	1
1924	1
1925	1
1926	1
1927	1
1928	1
1929	0
1930	0
1931	1
1932	1
1933	0
1934	1
1935	1
1936	1
1937	0
1938	0
1939	1
1940	0
1941	1
1942	1
1943	0
1944	1
1945	1
1946	1
1947	1
1948	1
1949	1
1950	1
1951	1
1952	1
1953	1
1954	1
1955	1
1956	1
1957	0
1958	1
1959	1
1960	0
1961	1
1962	1
1963	1
1964	0
1965	1
1966	1
1967	0
1968	1
1969	1
1970	1
1971	1
1972	1
1973	1
1974	1
1975	1
1976	1
1977	0
1978	1
1979	1
1980	0
1981	1
1982	1
1983	1
1984	1
1985	0
1986	0
1987	0
1988	1
1989	1
1990	1
1991	0
1992	1
1993	0
1994	1
1995	1
1996	0
1997	0
1998	0
1999	1
2000	1
2001	1
2002	1
2003	1
2004	1
2005	1
2006	0
2007	1
2008	1
2009	0
2010	1
2011	0
2012	1
2013	0
2014	0
2015	1
2016	1
2017	1
2018	0
2019	0
2020	1
2021	1
2022	1
2023	1
2024	0
2025	1
2026	1
2027	0
2028	1
2029	1
2030	1
2031	0
2032	1
2033	1
2034	1
2035	1
2036	1
2037	1
2038	0
2039	1
2040	1
2041	1
2042	1
2043	0
2044	0
2045	1
2046	1
2047	1
2048	1
2049	1
2050	1
2051	0
2052	1
2053	1
2054	1
2055	1
2056	1
2057	1
2058	1
2059	1
2060	1
2061	1
2062	1
2063	1
2064	1
2065	1
2066	1
2067	1
2068	1
2069	1
2070	1
2071	1
2072	1
2073	1
2074	1
2075	1
2076	1
2077	1
2078	1
2079	1
2080	1
2081	1
2082	1
2083	1
2084	0
2085	0
2086	0
2087	1
2088	1
2089	1
2090	1
2091	1
2092	1
2093	1
2094	1
2095	1
2096	0
2097	0
2098	1
2099	1
2100	0
2101	1
2102	0
2103	0
2104	1
2105	1
2106	1
2107	0
2108	1
2109	1
2110	1
2111	0
2112	1
2113	1
2114	1
2115	0
2116	1
2117	1
2118	1
2119	1
2120	1
2121	1
2122	0
2123	1
2124	1
2125	1
2126	1
2127	1
2128	1
2129	0
2130	1
2131	1
2132	0
2133	1
2134	1
2135	0
2136	1
2137	1
2138	1
2139	1
2140	1
2141	1
2142	0
2143	1
2144	1
2145	1
2146	1
2147	1
2148	1
2149	0
2150	1
2151	1
2152	1
2153	0
2154	1
2155	1
2156	1
2157	1
2158	1
2159	1
2160	1
2161	1
2162	1
2163	1
2164	0
2165	1
2166	0
2167	1
2168	1
2169	0
2170	1
2171	0
2172	1
2173	0
2174	1
2175	0
2176	0
2177	1
2178	0
2179	1
2180	0
2181	0
2182	0
2183	0
2184	1
2185	1
2186	0
2187	1
2188	1
2189	0
2190	0
2191	0
2192	1
2193	1
2194	1
2195	0
2196	1
2197	0
2198	0
2199	0
2200	1
2201	1
2202	1
2203	1
2204	1
2205	1
2206	1
2207	1
2208	1
2209	1
2210	0
2211	1
2212	0
2213	1
2214	0
2215	1
2216	1
2217	1
2218	0
2219	1
2220	1
2221	0
2222	1
2223	1
2224	1
2225	1
2226	1
2227	1
2228	1
2229	1
2230	0
2231	1
2232	1
2233	1
2234	1
2235	1
2236	1
2237	1
2238	0
2239	0
2240	1
2241	1
2242	1
2243	0
2244	0
2245	1
2246	1
2247	1
2248	1
2249	1
2250	0
2251	1
2252	1
2253	0
2254	1
2255	0
2256	1
2257	0
2258	0
2259	1
2260	1
2261	1
2262	1
2263	0
2264	1
2265	1
2266	1
2267	1
2268	0
2269	1
2270	0
2271	1
2272	1
2273	1
2274	0
2275	1
2276	0
2277	1
2278	1
2279	0
2280	0
2281	1
2282	1
2283	1
2284	1
2285	0
2286	1
2287	0
2288	1
2289	1
2290	1
2291	1
2292	1
2293	0
2294	1
2295	1
2296	1
2297	0
2298	1
2299	1
2300	1
2301	1
2302	1
2303	0
2304	1
2305	1
2306	0
2307	1
2308	0
2309	0
2310	1
2311	1
2312	1
2313	1
2314	0
2315	1
2316	0
2317	0
2318	1
2319	0
2320	1
2321	1
2322	0
2323	1
2324	1
2325	1
2326	0
2327	0
2328	1
2329	0
2330	1
2331	1
2332	1
2333	1
2334	0
2335	1
2336	1
2337	1
2338	0
2339	1
2340	1
2341	1
2342	1
2343	1
2344	1
2345	1
2346	1
2347	1
2348	1
2349	1
2350	1
2351	1
2352	1
2353	1
2354	1
2355	1
2356	1
2357	1
2358	1
2359	1
2360	1
2361	1
2362	1
2363	0
2364	1
2365	0
2366	1
2367	0
2368	1
2369	1
2370	1
2371	1
2372	1
2373	1
2374	0
2375	1
2376	1
2377	1
2378	0
2379	1
2380	1
2381	0
2382	0
2383	1
2384	0
2385	1
2386	1
2387	0
2388	1
2389	0
2390	1
2391	0
2392	1
2393	0
2394	0
2395	1
2396	1
2397	1
2398	1
2399	1
2400	1
2401	1
2402	1
2403	0
2404	1
2405	0
2406	1
2407	0
2408	1
2409	1
2410	1
2411	0
2412	0
2413	1
2414	1
2415	0
2416	1
2417	1
2418	1
2419	0
2420	1
2421	1
2422	1
2423	1
2424	1
2425	0
2426	1
2427	1
2428	1
2429	1
2430	1
2431	1
2432	1
2433	1
2434	1
2435	1
2436	1
2437	1
2438	1
2439	0
2440	0
2441	0
2442	0
2443	0
2444	1
2445	1
2446	0
2447	1
2448	0
2449	1
2450	1
2451	0
2452	1
2453	0
2454	1
2455	0
2456	0
2457	1
2458	0
2459	1
2460	0
2461	1
2462	1
2463	1
2464	1
2465	0
2466	1
2467	0
2468	1
2469	1
2470	1
2471	1
2472	1
2473	1
2474	1
2475	1
2476	1
2477	0
2478	1
2479	0
2480	0
2481	0
2482	1
2483	1
2484	1
2485	1
2486	1
2487	0
2488	1
2489	0
2490	1
2491	1
2492	1
2493	1
2494	1
2495	1
2496	0
2497	0
2498	1
2499	1
2500	1
2501	1
2502	0
2503	1
2504	1
2505	1
2506	1
2507	1
2508	0
2509	1
2510	0
2511	1
2512	1
2513	0
2514	1
2515	1
2516	1
2517	1
2518	1
2519	1
2520	1
2521	1
2522	1
2523	0
2524	1
2525	1
2526	1
2527	1
2528	1
2529	1
2530	1
2531	1
2532	1
2533	1
2534	1
2535	1
2536	0
2537	0
2538	0
2539	1
2540	0
2541	1
2542	0
2543	1
2544	0
2545	1
2546	1
2547	0
2548	1
2549	1
2550	1
2551	1
2552	0
2553	1
2554	0
2555	0
2556	1
2557	0
2558	1
2559	1
2560	0
2561	1
2562	1
2563	1
2564	1
2565	1
2566	0
2567	1
2568	1
2569	0
2570	1
2571	1
2572	0
2573	1
2574	1
2575	0
2576	0
2577	1
2578	1
2579	1
2580	1
2581	1
2582	0
2583	1
2584	1
2585	1
2586	1
2587	0
2588	1
2589	0
2590	0
2591	0
2592	1
2593	1
2594	1
2595	1
2596	1
2597	1
2598	1
2599	1
2600	0
2601	0
2602	1
2603	1
2604	0
2605	1
2606	1
2607	0
2608	1
2609	0
2610	1
2611	0
2612	1
2613	1
2614	1
2615	1
2616	0
2617	0
2618	0
2619	1
2620	1
2621	1
2622	1
2623	1
2624	0
2625	1
2626	1
2627	1
2628	0
2629	0
2630	0
2631	0
2632	1
2633	0
2634	1
2635	1
2636	1
2637	1
2638	1
2639	0
2640	0
2641	1
2642	0
2643	1
2644	1
2645	1
2646	1
2647	1
2648	1
2649	0
2650	1
2651	1
2652	1
2653	1
2654	1
2655	1
2656	1
2657	1
2658	1
2659	1
2660	1
2661	0
2662	1
2663	1
2664	1
2665	1
2666	1
2667	1
2668	0
2669	1
2670	0
2671	1
2672	1
2673	1
2674	1
2675	0
2676	0
2677	1
2678	1
2679	0
2680	0
2681	0
2682	0
2683	1
2684	1
2685	1
2686	1
2687	1
2688	1
2689	1
2690	0
2691	1
2692	0
2693	1
2694	0
2695	0
2696	0
2697	0
2698	1
2699	1
2700	1
2701	0
2702	1
2703	1
2704	0
2705	0
2706	1
2707	1
2708	1
2709	0
2710	0
2711	0
2712	0
2713	0
2714	1
2715	0
2716	1
2717	1
2718	0
2719	1
2720	1
2721	0
2722	0
2723	1
2724	0
2725	1
2726	1
2727	1
2728	0
2729	0
2730	1
2731	1
2732	1
2733	1
2734	1
2735	1
2736	1
2737	1
2738	0
2739	1
2740	1
2741	1
2742	0
2743	1
2744	1
2745	0
2746	1
2747	0
2748	1
2749	1
2750	1
2751	1
2752	1
2753	0
2754	1
2755	1
2756	1
2757	0
2758	1
2759	1
2760	0
2761	1
2762	0
2763	1
2764	0
2765	1
2766	1
2767	1
2768	0
2769	1
2770	1
2771	1
2772	0
2773	1
2774	1
2775	1
2776	1
2777	1
2778	1
2779	0
2780	0
2781	1
2782	1
2783	1
2784	1
2785	0
2786	0
2787	1
2788	1
2789	1
2790	1
2791	1
2792	0
2793	1
2794	1
2795	1
2796	1
2797	0
2798	1
2799	0
2800	1
2801	0
2802	1
2803	1
2804	1
2805	0
2806	0
2807	0
2808	1
2809	1
2810	0
2811	1
2812	1
2813	1
2814	0
2815	1
2816	1
2817	0
2818	0
2819	0
2820	1
2821	1
2822	1
2823	1
2824	1
2825	1
2826	0
2827	1
2828	1
2829	0
2830	1
2831	0
2832	0
2833	1
2834	1
2835	1
2836	1
2837	1
2838	0
2839	1
2840	1
2841	0
2842	1
2843	0
2844	1
2845	1
2846	0
2847	1
2848	1
2849	1
2850	1
2851	1
2852	0
2853	1
2854	1
2855	1
2856	1
2857	1
2858	0
2859	1
2860	1
2861	1
2862	1
2863	1
2864	1
2865	1
2866	1
2867	0
2868	1
2869	0
2870	1
2871	1
2872	1
2873	0
2874	1
2875	1
2876	1
2877	1
2878	1
2879	1
2880	1
2881	1
2882	1
2883	1
2884	0
2885	0
2886	1
2887	1
2888	1
2889	1
2890	0
2891	0
2892	1
2893	1
2894	0
2895	0
2896	0
2897	0
2898	1
2899	0
2900	1
2901	1
2902	1
2903	1
2904	0
2905	0
2906	1
2907	0
2908	1
2909	1
2910	1
2911	1
2912	1
2913	1
2914	0
2915	1
2916	1
2917	1
2918	1
2919	1
2920	1
2921	1
2922	1
2923	1
2924	1
2925	1
2926	1
2927	0
2928	0
2929	0
2930	0
2931	1
2932	1
2933	1
2934	1
2935	0
2936	1
2937	0
2938	1
2939	0
2940	0
2941	1
2942	1
2943	1
2944	1
2945	1
2946	1
2947	1
2948	1
2949	0
2950	0
2951	1
2952	0
2953	1
2954	1
2955	0
2956	0
2957	1
2958	1
2959	1
2960	0
2961	1
2962	1
2963	1
2964	1
2965	1
2966	1
2967	1
2968	0
2969	1
2970	1
2971	1
2972	1
2973	1
2974	1
2975	1
2976	1
2977	1
2978	0
2979	1
2980	1
2981	1
2982	1
2983	1
2984	1
2985	1
2986	1
2987	1
2988	1
2989	1
2990	0
2991	0
2992	1
2993	1
2994	1
2995	1
2996	1
2997	1
2998	1
2999	1
